pair,date,direction,abs_z,z_velocity,spread_vol,half_life,spread_slope,corr_recent,beta,coint_pvalue,market_vol,ret_a_5d,ret_b_5d,mom_a_252,mom_b_252,mom_rel,corr_baseline,corr_change,comembership,coint_recent_pvalue,vol_ratio,sector_dispersion,detach_max,adf_stat,hurst,vix_level,vix_change,vol_spike_max,n_pairs_extreme,z_rank,reverted,reverted_5,reverted_20,reverted_safe
TFC/PNC,2025-10-16,-1,2.429396028800787,-1.6200911734437948,0.012171726447916299,10.013378753761721,-0.001403393837315199,0.8742640762905187,0.632,0.0356,0.0063397988548508,-0.07409064791878395,-0.05754775780743859,-0.01104686543608846,-0.010645497714294017,-0.00040136772179444336,0.9070785209723782,-0.032814444681859456,1.0,0.03667206073121272,1.0867955701864722,0.050560188518426606,0.12707713177513225,-1.981081257786975,0.3688315600783421,10.064118679264379,1.4513452367165076,1.1750818971180144,11,0.8490566037735849,1,1,1,1
PH/APH,2025-10-16,-1,2.252150076308822,-0.29322530782699774,0.049697334605633775,1011.6767765250014,-0.004970103548329997,0.26405751080227646,0.848,0.0475,0.0063397988548508,-0.01717562107622328,0.008753643979556358,0.13071039160610542,0.6446021154967632,-0.5138917238906577,0.6168420117345229,-0.35278450093224645,0.4126984126984127,0.22873906541750066,0.8335908046384807,0.05819995142343845,0.21644139837156307,-0.027132178124642106,0.41049639959399137,10.064118679264379,1.4513452367165076,0.9828116383902299,11,0.8113207547169812,0,0,1,0
TFC/BAC,2025-10-17,-1,2.773638807118885,-1.033908524965312,0.027608323922462936,20.5835422657309,-0.015626855840833894,0.6511917172650236,0.705,0.0332,0.006399120143985711,0.006830566239143909,0.052648881762986655,0.017728182679453308,0.2195640140164996,-0.2018358313370463,0.8266114272703097,-0.1754197100052861,0.9523809523809523,0.6341553528521311,1.1052969228870908,0.043179260567745265,0.11755479755276621,-1.227055332158285,0.47830497103829706,10.158288306366016,1.5433629056215086,1.2493568876557715,8,0.9811320754716981,0,0,1,0
TMO/HON,2025-10-17,1,2.1720843809874437,0.6408151863029197,0.0750816771754175,53.48613049786541,0.010869937792882466,0.27172794317883064,1.317,0.0374,0.006399120143985711,0.026550053852298028,0.010151782914705088,-0.10470720974067937,-0.047594922964483644,-0.05711228677619573,0.44450859602491044,-0.1727806528460798,0.47619047619047616,0.5181811279274408,1.8971639416276809,0.049350213710867875,0.029691153535662096,-0.03849194394263383,0.4891110359334108,10.158288306366016,1.5433629056215086,1.1395702857753025,8,0.9056603773584906,0,0,0,0
MSFT/TMO,2025-10-21,-1,2.1396593575846796,-0.2325200810855681,0.06702373487795707,50.39344751460765,-0.012262238804612599,0.050576701867852625,1.202,0.0183,0.006727151632434938,0.00793233625534473,0.05936286986770334,0.2243835721210683,-0.06781625440971073,0.292199826530779,0.20632731623437425,-0.15575061436652163,0.19047619047619047,0.9434157508760393,0.5470342928364966,0.11014535443215141,0.35886710521550647,-1.0388006578163667,0.32852751680022824,10.679022150747024,3.681056351489259,1.1713290685558713,5,0.9245283018867925,0,0,0,0
PH/RTX,2025-10-21,-1,2.257440446690525,-1.546545236164853,0.025594439915000353,23.99001292306783,-0.0118089192895146,0.4410151492857266,0.875,0.0285,0.006727151632434938,0.02857704069707001,0.08210592000745809,0.17914959269532815,0.3390663058538701,-0.15991671315854195,0.4172059648595393,0.02380918442618729,0.07142857142857142,0.47162030666107313,0.9562005135228153,0.04197368889663652,0.14897187824488145,-2.3057151028716887,0.32110271513771516,10.679022150747024,3.681056351489259,1.471981625053589,5,0.9622641509433962,0,0,0,0
COF/PNC,2025-10-22,1,3.6421523322916745,1.0110768179684513,0.018791438244788426,27.134139436309173,0.015299412549515229,0.6646852449877508,0.804,0.0222,0.006750718692778825,0.024250270602861335,-0.006271700954275872,0.33837693658235146,-0.0078092336729795875,0.34618617025533105,0.7977648472708939,-0.13307960228314308,0.9444444444444444,0.3150165322709857,1.3993811095541029,0.03644936573496282,0.11515387306772873,-1.8289844500749841,0.22899072331431497,10.71643369922869,4.237064656658049,1.2595086805808895,9,0.9622641509433962,0,0,1,0
ETN/RTX,2025-10-22,-1,3.284692990346589,-3.9787137334602116,0.03604569573809554,36.66904020301443,-0.04136091683804527,0.1273674305119419,0.974,0.0008,0.006750718692778825,-0.056918024948445556,0.12542544033508474,0.0478995960267623,0.3658638087272079,-0.3179642127004456,0.26906570542384894,-0.14169827491190704,0.06349206349206349,0.6500386321683405,1.1554015273146918,0.04515920709686861,0.31759409055025717,-1.4869080705359352,0.3101752627925928,10.71643369922869,4.237064656658049,1.5378626813529896,9,0.9245283018867925,1,0,1,1
APH/ETN,2025-10-22,1,2.0713144247284974,0.9409801871878487,0.05327060818846399,999.0,0.008046062704670473,0.30276009607024634,0.81,0.0164,0.006750718692778825,0.026167277965218894,-0.056918024948445556,0.6556673362886842,0.0478995960267623,0.6077677402619219,0.7600752980480284,-0.4573152019777821,0.46825396825396826,0.9338277289353749,0.9673653414166331,0.09516665946991947,0.3147299257143262,-0.010493764037251371,0.4226990475168557,10.71643369922869,4.237064656658049,1.1135884968780794,9,0.8490566037735849,0,0,0,0
ISRG/BSX,2025-10-22,1,4.116188088643969,4.642044990978011,0.03057351623715418,36.395297202831536,0.03491798720109044,0.6016336684096955,0.574,0.0401,0.006750718692778825,0.19051021449694527,0.06094363704260797,0.011219573474123834,0.1648155862767995,-0.15359601280267565,0.6825159888997693,-0.08088232049007382,0.4603174603174603,0.5324784879755834,2.0218483803070266,0.05341290765773434,0.10651116647491693,-1.3060120977480425,0.26554948171911313,10.71643369922869,4.237064656658049,1.327836304080074,9,0.9811320754716981,0,0,0,0
BDX/ISRG,2025-10-22,-1,2.065747855371459,-2.5798256529115315,0.03604378191780797,34.213787369300384,-0.018860593931164682,0.15988168165230626,0.518,0.0153,0.006750718692778825,0.007149157500362158,0.19051021449694527,-0.23840268866693837,0.011219573474123834,-0.2496222621410622,0.21035179561894954,-0.050470113966643276,0.10317460317460317,0.6613540835190737,0.7108665693331577,0.05341290765773434,0.01052918728432145,-1.3755297513469689,0.2867049506126522,10.71643369922869,4.237064656658049,1.327836304080074,9,0.8301886792452831,0,0,0,0
CRM/ISRG,2025-10-22,-1,2.2461311963228496,-2.7205698030941234,0.04289376310270931,18.27296743512872,-0.026598362931606764,0.03639379380417268,1.021,0.0265,0.006750718692778825,0.08138792536677553,0.19051021449694527,-0.1262585898241122,0.011219573474123834,-0.13747816329823603,0.45113969875458054,-0.41474590495040786,0.29365079365079366,0.5490845721084107,0.8746165544400897,0.09516665946991947,0.23122018722383858,-2.1832084887074505,0.2610506717937991,10.71643369922869,4.237064656658049,1.327836304080074,9,0.9056603773584906,0,0,0,0
MS/URI,2025-10-23,1,2.0334577509918565,0.9274108656919806,0.029951153329734633,16.113755475338916,0.006262931862022231,0.37079215783919317,0.53,0.0063,0.006755195987407413,-0.004446858417844979,-0.09523064137442816,0.327219329655275,0.10238481330391203,0.22483451635136298,0.6666120602942269,-0.29581990245503376,0.4603174603174603,0.1296299117659787,0.6944279533321742,0.036719044372698115,0.25611614426621676,-2.2193235770681228,0.3924458484975221,10.723541184108855,3.953409948114902,1.261640780526808,10,0.8113207547169812,0,0,0,0
CAT/URI,2025-10-23,1,2.0421584394641026,-0.007942226434757949,0.07459837804084263,999.0,0.0012397153841500715,0.3937839384877749,0.437,0.0041,0.006755195987407413,-0.03568655890816075,-0.09523064137442816,0.3024013115329094,0.10238481330391203,0.20001649822899736,0.707301746741437,-0.3135178082536621,0.6507936507936508,0.8598485520932396,0.8379931700041249,0.0473483069877035,0.2594662237819556,0.0990365489977917,0.5063868044157308,10.723541184108855,3.953409948114902,1.2336367999702311,10,0.8301886792452831,0,0,0,0
PH/ITW,2025-10-24,1,3.6938176500938185,2.494364185734459,0.01897694179689212,39.931958207815946,0.013509995187493658,0.5570869629066557,0.758,0.0435,0.006614723636821629,0.05103427499977009,-0.014181743379506173,0.21431692810457292,-0.020431181928394437,0.23474811003296736,0.6949503768177937,-0.137863413911138,0.9126984126984127,0.9297225484397649,1.2062382743348672,0.05490272802791665,0.14729501019878888,-1.8438954849649893,0.046805168256424834,10.500548240670456,3.0199730501250457,1.1923534163367915,10,0.9622641509433962,0,0,0,0
NEE/SO,2025-10-27,1,2.230086582530793,0.9236381779795075,0.05143626395912759,20.569496753057788,0.011598842863496819,0.27667023679900954,0.988,0.0187,0.006391728893024419,0.01475443218746797,-0.023720629849662167,0.043163147465875795,0.04613455783208309,-0.0029714103662072944,0.5658191256146132,-0.2891488888156037,0.24603174603174602,0.4530366941703084,1.6449490461519565,0.040455371267002674,0.27772939040783196,-1.9524390223338761,0.30197678613673584,10.14655505921327,2.665811385973103,1.1896983362301703,11,0.8679245283018868,0,0,0,0
TFC/PNC,2025-10-27,1,2.1377828717940557,0.6455571931869719,0.013112678690845828,11.156738153781406,0.0011265967632543806,0.8304743198742035,0.632,0.0356,0.006391728893024419,0.02679543397844064,0.014658457480400067,0.0750418593864004,0.018385504628489535,0.056656354757910865,0.909213166192673,-0.0787388463184695,1.0,0.11711829736229873,1.1311083732600158,0.037231583292587064,0.1364534857348233,-1.707013553738466,0.3272376528852867,10.14655505921327,2.665811385973103,1.3640772338824096,11,0.8301886792452831,0,0,0,0
TJX/ROST,2025-10-27,-1,2.005121778622243,-1.3511998862467545,0.020190964918559057,22.97483403202538,-0.007695364526188695,0.4704120609566898,1.017,0.0456,0.006391728893024419,-0.0004185922040518264,0.02061799940777309,0.2391418018809759,0.11245630296983844,0.12668549891113745,0.6620027016137259,-0.19159064065703607,0.753968253968254,0.5188978101247774,0.707178587833805,0.06558351880892808,0.3011002040957204,-2.104992044329703,0.4253451760986091,10.14655505921327,2.665811385973103,1.105050773871119,11,0.7924528301886793,0,0,1,0
PH/RTX,2025-10-28,-1,2.0423731354021455,0.4388310354343976,0.033602075052177105,25.316701095001648,0.007251163747879226,0.3755462663255693,0.875,0.0285,0.006587994143938067,0.012040708930637578,0.032017833428403364,0.2160338277343028,0.37570724034317404,-0.15967341260887125,0.4064201458699397,-0.030873879544370375,0.0873015873015873,0.42606229209496654,0.9634433989012631,0.06672938853518408,0.14521271388327872,-2.0663990634106777,0.2943452049169269,10.458116486165991,2.9386046181080454,1.3962835527722388,10,0.8301886792452831,0,0,0,0
CRM/ISRG,2025-10-29,-1,2.171907930680998,0.5329408191963889,0.05839946604851213,20.88760438783633,0.0022927275407408935,-0.002004738470188991,1.021,0.0265,0.006843593966141336,-0.020390421653009305,0.019838709294784707,-0.13814710081194548,0.050198432892813116,-0.1883455337047586,0.4460172017079043,-0.4480219401780933,0.25396825396825395,0.5488685880250245,0.8381685223815009,0.1254963603346054,0.29937046718328714,-2.0785077716524185,0.22058850777232275,10.863868624987298,3.669648612090932,1.3746475811274597,13,0.7735849056603774,0,0,0,0
CAT/BLK,2025-10-29,1,2.9626049751747026,1.1774105302836904,0.0898330868856993,999.0,0.02791156600321546,0.18976107585018856,0.687,0.022,0.006843593966141336,0.13040090028242268,-0.028444016746160372,0.43167747881148877,0.14013810294852735,0.2915393758629614,0.558060808062932,-0.3682997322127435,0.753968253968254,0.8329240452182491,1.6088229778522987,0.08222167524092881,0.40145986712348203,1.7183333059642465,0.3905289867453546,10.863868624987298,3.669648612090932,1.4279645696968333,13,0.9433962264150944,0,0,0,0
APH/ETN,2025-10-29,1,2.243453569035549,0.19151352137341426,0.0496912519680664,999.0,0.002534054141919464,0.3689600433209402,0.81,0.0164,0.006843593966141336,0.08058552650141149,0.07259146156705132,0.7077565413706282,0.13114554845687376,0.5766109929137544,0.7613248354530779,-0.39236479213213776,0.42857142857142855,0.9101842449057206,1.1101990917746434,0.1254963603346054,0.2972390992705866,-0.1719902871111758,0.40187300920994057,10.863868624987298,3.669648612090932,1.2684666322505667,13,0.7924528301886793,0,0,0,0
BDX/ISRG,2025-10-29,-1,2.938036258546921,-0.15420370338270528,0.04041502912641892,36.31650844282177,-0.0036055981454180736,0.12938926189119224,0.518,0.0153,0.006843593966141336,-0.035661048585918564,0.019838709294784707,-0.2507373820157053,0.050198432892813116,-0.3009358149085184,0.2086663490599347,-0.07927708716874246,0.06349206349206349,0.7214930444618634,0.701310092481703,0.0647566757862406,0.08271729082925555,-1.5915817284375968,0.36346990068974333,10.863868624987298,3.669648612090932,1.3746475811274597,13,0.9245283018867925,0,0,0,0
ISRG/BSX,2025-10-29,1,2.677642036949787,-1.2710483003337512,0.0574099023638171,35.18851204897044,-0.0027946296088791575,0.5371589737896577,0.574,0.0401,0.006843593966141336,0.019838709294784707,-0.03478181023482829,0.050198432892813116,0.16869595556463146,-0.11849752267181834,0.6723154091460768,-0.13515643535641908,0.4603174603174603,0.5477900436298907,2.047379617166577,0.0647566757862406,0.16457909147278887,-1.468151125748012,0.31253783205427627,10.863868624987298,3.669648612090932,1.3746475811274597,13,0.8679245283018868,0,0,0,0
COF/PNC,2025-10-29,1,2.1498172980621315,-0.7533646217057903,0.02589750374417591,27.76351073015135,-0.0007333811443942086,0.6614425510675586,0.804,0.0222,0.006843593966141336,-0.008155505059845858,-0.000993828729271229,0.3162342435915759,0.010174175580886846,0.3060600680106891,0.8178196657735972,-0.15637711470603866,0.9444444444444444,0.6552159887752801,1.3761369583588705,0.04630932207285421,0.13285286364807025,-1.5602262019519122,0.32806316016540865,10.863868624987298,3.669648612090932,1.3141131475409529,13,0.7547169811320755,0,0,1,0
TXN/KLAC,2025-10-29,-1,2.3381151581610045,-0.39703460904714416,0.101271461785575,315.10288363053604,-0.02230764144825387,0.2663910668156252,0.451,0.0164,0.006843593966141336,-0.0631687848434197,0.10305342347386404,-0.2259560690258171,0.6168087779671261,-0.8427648469929432,0.5678330176214528,-0.3014419508058276,0.5317460317460317,0.35127024450993605,0.6774104127830594,0.1254963603346054,0.20600419484558058,0.7790168926395732,0.550472681820672,10.863868624987298,3.669648612090932,1.4015932926380184,13,0.8301886792452831,0,0,0,0
CAT/GS,2025-10-29,1,2.6470273126029094,1.0714420459982745,0.08583363860035835,999.0,0.01841445637802734,0.15821343723663053,0.576,0.0003,0.006843593966141336,0.13040090028242268,0.050362183957203044,0.43167747881148877,0.443912830848074,-0.012235352036585212,0.6439582437367443,-0.48574480650011376,0.6111111111111112,0.8212100562293859,1.4712999894414123,0.08222167524092881,0.40145986712348203,1.026236105513486,0.4673516332771735,10.863868624987298,3.669648612090932,1.4279645696968333,13,0.8490566037735849,0,0,0,0
CAT/MS,2025-10-29,1,2.6811817283065067,1.3428816300909885,0.07305496585870622,999.0,0.019022325195643636,0.22899477799561263,0.727,0.0005,0.006843593966141336,0.13040090028242268,0.036695200265383754,0.43167747881148877,0.36832356653985965,0.06335391227162912,0.6350526813306604,-0.40605790333504777,0.5396825396825397,0.33091213149603693,1.567021684793329,0.08222167524092881,0.40145986712348203,0.4101991507618318,0.46981021699269027,10.863868624987298,3.669648612090932,1.4279645696968333,13,0.8867924528301887,0,0,0,0
ADBE/MSFT,2025-10-29,-1,2.321496029851795,-2.2268233007260068,0.031048419138314645,166.41182794504385,-0.015375752415569433,0.04881452729504131,0.683,0.0223,0.006843593966141336,-0.04691954262872411,0.03956872303000836,-0.35887466430259796,0.24244136758744084,-0.6013160318900388,0.3423565154347922,-0.29354198813975085,0.1746031746031746,0.5151441720505756,1.9742782503619554,0.1254963603346054,0.26370131323548557,-0.8933811949561419,0.3767750422230907,10.863868624987298,3.669648612090932,1.0536349783724035,13,0.8113207547169812,0,0,1,0
MS/URI,2025-10-30,1,2.8280399360103767,-0.2600800659491713,0.041900840462681256,19.407392496061306,0.008776806134138683,0.31880299921235977,0.53,0.0063,0.006905719957826564,0.03666805983927901,-0.06249459280609848,0.35672676918452506,0.04940053543963607,0.307326233744889,0.6608943869194682,-0.34209138770710845,0.42063492063492064,0.30195075874143473,0.6842382974999006,0.045892496041971494,0.2845502016692796,-0.7040130690092136,0.3803318920858239,10.962490579358725,3.9301383272484216,1.3137045804792686,11,0.9433962264150944,0,0,0,0
CAT/URI,2025-10-30,1,2.807633006246589,0.7426417339379068,0.09762236829460208,999.0,0.03921554646441347,0.2549609692658093,0.437,0.0041,0.006905719957826564,0.11365465487317916,-0.06249459280609848,0.4157230966479428,0.04940053543963607,0.36632256120830675,0.6589817442395289,-0.40402077497371963,0.6111111111111112,1.0,1.0650308283373455,0.075051127674638,0.3954470616374107,1.928475724120652,0.44834898489559843,10.962490579358725,3.9301383272484216,1.3905202993965065,11,0.9245283018867925,0,0,0,0
AMZN/SNPS,2025-10-31,1,2.469212426487654,1.2143459808865078,0.04805724127116654,14.926179397881445,0.014556268920284023,0.3538050451112594,0.336,0.0227,0.006909115470951575,0.08548632078232288,-0.022571732463951832,0.24668647444921454,-0.15368471023729846,0.400371184686513,0.39901518510174955,-0.04521013999049017,0.3253968253968254,0.3518202817767374,0.30642016252985926,0.09343235391107532,0.29272316857249214,-1.3098110996597168,0.29564760307585863,10.967880789340066,4.06604165934009,1.359303469196634,13,0.9056603773584906,0,0,1,0
PH/ITW,2025-10-31,1,2.706652885539258,-0.0664875108244547,0.02502370757741256,41.95732637573442,0.003692581636804425,0.6094557199087847,0.758,0.0435,0.006909115470951575,0.0010745051784164517,-0.007474427244894777,0.22204019107711748,-0.024240971063200334,0.2462811621403178,0.6909694269666239,-0.08151370705783922,0.8888888888888888,0.8691395545621494,1.0636147410201897,0.07189029807153363,0.15508296438898206,-0.38439290402755916,0.09022850281389014,10.967880789340066,4.06604165934009,1.3278115407660032,13,0.9622641509433962,0,0,0,0
